fid,name,type,addr1,addr2,zip,lon,lan,tel,city,gugun,createDate,erdsgn,upDate
11430,죽미체육공원풋살장,풋살장,경기도 오산시 금암동 508 죽미체육공원다목적체육관,죽미체육공원풋살장,18109,127.0437679,37.17916659,031-378-9833,경기도,오산시,20120215,N,2025-06-12
11431,죽변등대공원,간이운동장,경상북도 울진군 죽변면 죽변리 1-43,,36315,129.4280927,37.05820689,054-789-4811,경상북도,울진군,19000101,N,2025-06-30
11432,죽변면 후정3리-사랑방 뒤편,간이운동장,경상북도 울진군 죽변면 후정리 330-44,,36316,129.4161751,37.05557683,054-789-4811,경상북도,울진군,19000101,N,2025-06-30
11433,죽분마을회관,간이운동장,전라남도 장성군 남면 분향리 407-7 죽분 마을회관,,57249,126.8100267,35.24838432,061-390-8477,전라남도,장성군,20230301,N,2025-06-23
11434,죽산공공하수처리시설(축구장),축구장,경기도 안성시 죽산면 매산리 190-8,,17518,127.4472501,37.09861283,031-678-6868,경기도,안성시,20120101,N,2025-04-07
11435,죽산공공하수처리시설(풋살장),풋살장,경기도 안성시 죽산면 매산리 190-8,,17518,127.4472501,37.09861283,031-678-6868,경기도,안성시,20090101,N,2025-06-20
11436,죽산공원,간이운동장,전라북도 김제시 죽산면 죽산리 88-10,죽산리568-1,54419,126.8144778,35.77291968,063-540-4099,전북특별자치도,김제시,20161231,N,2025-04-24
11437,죽산마을회관,간이운동장,전라남도 장성군 삼서면 금산로 165,죽산마을회관,57257,126.644056,35.20474287,,전라남도,장성군,20120101,N,2025-06-23
11438,죽산숙호마을,간이운동장,전라남도 장성군 삼계면 죽림리 96-1 마을회관,,57233,126.6667872,35.33030713,061-390-6963,전라남도,장성군,20250410,N,2025-06-23
11439,죽성1리 마을입구 쉼터 체육시설,간이운동장,경상북도 포항시 북구 신광면 죽성리 698-1,,37522,129.2481194,36.12201966,054-270-2804,경상북도,포항시,19000101,N,2025-06-25
11440,죽암1리 대바위 동네체육시설,간이운동장,경상북도 상주시 중동면 죽암리 264-13 대바위마을회관,,37245,128.2694055,36.41323586,054-537-8082,경상북도,상주시,19000101,N,2024-10-31
11441,죽암1리(경로당) 동네체육시설,간이운동장,충청북도 청주시 서원구 현도면 죽암리 352-3 죽암노인정,경로당,28213,127.4336845,36.52290611,043-1111-1111,충청북도,청주시,20130101,N,2025-02-18
11442,죽암2리 새마 동네체육시설,간이운동장,경상북도 상주시 중동면 죽암리 1035-2,,37245,128.2537021,36.41762319,053-537-8082,경상북도,상주시,19000101,N,2025-06-12
11443,죽암2리 소비 동네체육시설,간이운동장,경상북도 상주시 중동면 죽암리 1092-3,,37245,128.2504506,36.42097706,054-537-8082,경상북도,상주시,19000101,N,2025-06-12
11444,죽암2리(경로당) 동네체육시설,간이운동장,충청북도 청주시 서원구 현도면 죽암리 72 죽암노인정,경로당,28213,127.4499975,36.53067105,043-1111-1111,충청북도,청주시,20140901,N,2025-02-18
11445,죽왕면전천후게이트볼장,전천후게이트볼장,강원특별자치도 고성군 죽왕면 오호리 68-3,,24747,128.5262739,38.32626821,033-680-3712,강원특별자치도,고성군,20040928,N,2025-07-31
11446,죽전 게이트볼장,간이운동장,경상남도 의령군 봉수면 죽전리 349-1 게이트볼장,,52111,128.2710895,35.47005297,055-570-2525,경상남도,의령군,19990101,N,2025-06-24
11447,죽전(나래)공원 농구장,기타시설,경기도 화성시 향남읍 행정리 525,,18602,126.9281412,37.12425649,031-5189-6188,경기도,화성시,19990101,N,2025-07-31
11448,죽전경로당,간이운동장,경상북도 울진군 매화면 길곡리 644 죽전동경로당,,36345,129.3436795,36.80799067,054-789-4521,경상북도,울진군,19000101,N,2024-12-30
11449,죽전공원 게이트볼장,기타시설,경기도 화성시 향남읍 행정리 525,,18602,126.928655,37.12503848,031-8059-3274,경기도,화성시,19990101,N,2024-10-31
11450,죽전공원 게이트볼장,전천후게이트볼장,경기도 화성시 향남읍 행정리 525,,18602,126.9281412,37.12425649,031-8059-3274,경기도,화성시,19990101,N,2025-07-31
11451,죽전공원 농구장,기타시설,경기도 화성시 향남읍 행정리 525,,18602,126.928655,37.12503848,031-8059-3274,경기도,화성시,19990101,N,2024-10-31
11452,죽전공원 배드민턴장,기타시설,경기도 화성시 향남읍 행정리 520-7,,18602,126.9272834,37.12515514,031-369-6273,경기도,화성시,19990101,N,2025-07-31
11453,죽전리 마을쉼터,간이운동장,경상북도 안동시 풍산읍 죽전리 901,죽전마을쉼터,36620,128.59079,36.63917725,054-840-4011,경상북도,안동시,20210414,N,2025-06-24
11454,죽전마을 주차장 운동기구,간이운동장,경상남도 의령군 대의면 다사리 487-3 죽전마을회관,,52135,128.1340579,35.36616167,055-570-4483,경상남도,의령군,20170101,N,2024-10-31
11455,죽전마을회관 동네 체육시설,간이운동장,경상남도 사천시 죽전안길 65 (죽림동),,52547,128.074298,34.964027,055-831-5419,경상남도,사천시,19990101,N,2024-10-31
11456,죽전차량기지하부 배드민턴장,기타시설,경기도 용인시 기흥구 용구대로2469번길 92 (보정동),,16905,127.1070614,37.3170686,,경기도,용인시,20170113,N,2024-10-31
11457,죽전차량기지하부 족구장,기타시설,경기도 용인시 기흥구 용구대로2469번길 92 (보정동),,16905,127.1070614,37.3170686,,경기도,용인시,20170113,N,2024-10-31
11458,죽정동 테니스장,간이운동장,충청남도 보령시 죽정동 596-1 죽정동농산물간이집하장,,33441,126.6106395,36.36322457,041-930-3332,충청남도,보령시,20201211,N,2025-05-30
11459,죽파리 동네체육시설,간이운동장,경상북도 영양군 수비면 죽파리 242-6 죽파리마을회관,,36526,129.2060913,36.71231903,,경상북도,영양군,20161230,N,2024-10-31
11460,줄포게이트볼장,전천후게이트볼장,전라북도 부안군 줄포면 줄포리 732-8 줄포실내게이트볼장,줄포게이트볼장,56326,126.6764265,35.5869752,063-580-3744,전북특별자치도,부안군,20060406,Y,2025-07-31
11461,줄포다목적체육센터,생활체육관,전북특별자치도 부안군 줄포면 줄포리 336-21,,56326,126.6794398,35.5938619,063-580-3742,전북특별자치도,부안군,20231001,Y,2025-07-31
11462,줄포만갯벌생태공원 운동기구,간이운동장,전라북도 부안군 줄포면 생태공원로 38,,56325,126.67413,35.5829853,063-580-4691,전북특별자치도,부안군,20170831,N,2024-10-31
11463,중2동 동네체육시설,기타시설,경기도 화성시 중동 235-1,,18465,127.1381594,37.20473295,031-5189-4951,경기도,화성시,19990101,N,2024-10-31
11464,중2리(중2리 경로당),간이운동장,충청남도 아산시 배방읍 중리 250 중2리노인정,,31581,127.0408804,36.7458316,041-537-3054,충청남도,아산시,20180101,N,2025-05-14
11465,중가구1리경로당,간이운동장,경상북도 안동시 와룡면 중가구리 606-5,,36611,128.7633322,36.60056883,,경상북도,안동시,20150101,N,2025-04-14
11466,중구게이트볼장,전천후게이트볼장,대전광역시 중구 문화동  11-162 문화동게이트볼장,,35016,127.4149862,36.31377092,042-606-7634,대전광역시,중구,20161107,N,2025-05-30
11467,중구국민체육센터 다목적체육관,생활체육관,인천광역시 중구 신흥동3가 39-24 중구문화회관중구국민체육센터,인천광역시 중구 신흥동 3가 39-24,22340,126.6288783,37.44023427,032-850-1451,인천광역시,중구,20120510,N,2025-04-21
11468,중구수영장,수영장,울산광역시 중구 우정동 526 한국석유공사,,44538,129.3090011,35.56494002,052-290-3673,울산광역시,중구,20180427,Y,2024-10-31
11469,중구수영장,수영장,울산광역시 중구 우정동 526 한국석유공사,,44538,129.3090011,35.56494002,052-290-7670,울산광역시,중구,20141001,Y,2025-07-03
11470,중구야구장,야구장,울산광역시 중구 성안동 631-8,,44552,129.3172508,35.58742315,052-290-7600,울산광역시,중구,20220408,Y,2025-07-03
11471,중구청라국민체육센터,생활체육관,대구광역시 중구 대봉동 111 중구청라국민체육센터,,41954,128.6030742,35.85706977,053-256-2082,대구광역시,중구,20210520,Y,2025-05-19
11472,중구체육복지센터,축구장,대전광역시 중구 목달동 444-1,,35086,127.3999663,36.27524068,042-606-7633,대전광역시,중구,20161231,N,2025-06-19
11473,중구테니스장,테니스장,울산광역시 중구 우정동 526 한국석유공사,,44538,129.3090011,35.56494002,052-290-7664,울산광역시,중구,20141001,Y,2025-07-03
11474,중군진 주민쉼터,간이운동장,부산광역시 해운대구 반여동 산357-2,,48044,129.1175809,35.21310435,051-749-4542,부산광역시,해운대구,20180212,N,2024-10-31
11475,중눌1리(수봉) 동네체육시설,간이운동장,경상북도 상주시 화남면 중눌리 11,,37141,127.8969193,36.39784202,054-537-8533,경상북도,상주시,20180526,N,2025-06-23
11476,중눌2리 동네체육시설,간이운동장,경상북도 상주시 화남면 중눌리 778-1,중눌2리 마을회관 근처,37141,127.8735869,36.39784556,054-537-8533,경상북도,상주시,20190302,N,2025-06-23
11477,중단1리 마을회관 체육시설,간이운동장,경상북도 포항시 남구 연일읍 중단리 536-1 중단1리 마을회관,,37855,129.3254388,35.99157535,054-270-2804,경상북도,포항시,19000101,N,2025-06-21
11478,중단2리 마을회관 체육시설,간이운동장,경상북도 포항시 남구 연일읍 중단리 381 중단2리마을회관,,37855,129.3235527,35.99077578,054-270-2804,경상북도,포항시,19000101,N,2025-06-21
11479,중대 테니스장,테니스장,경기도 광주시 중대동  5-4,,12768,127.2308413,37.39649213,,경기도,광주시,20161228,N,2025-06-20
11480,중대 풋살장,간이운동장,경기도 광주시 중대동  321-1,,12768,127.2312963,37.396102,,경기도,광주시,20161228,N,2025-06-20
11481,중동공원,간이운동장,인천광역시 서구 승학로 516 (검암동),(실제주소 : 검암동 613-5),22696,126.6771464,37.56539179,,인천광역시,서구,20171214,N,2024-10-31
11482,중동리 오상리 동네체육시설,간이운동장,경상북도 상주시 중동면 오상3길 12,,37245,128.2697079,36.42781215,,경상북도,상주시,20010101,N,2024-10-31
11483,중동마을회관,간이운동장,전라남도 장성군 황룡면 필암리 68-1 중동노인당,,57223,126.7562684,35.30191086,061-390-8477,전라남도,장성군,20230301,N,2025-06-23
11484,중동면 간상1리 가무골 동네체육시설,간이운동장,경상북도 상주시 중동면 간상리 730-2,,37246,128.2912752,36.41392371,054-537-8083,경상북도,상주시,20160101,N,2025-06-12
11485,중동면 간상리 수말 동네체육시설,간이운동장,경상북도 상주시 중동면 간상리 868-4,,37246,128.2845761,36.41657313,054-537-8083,경상북도,상주시,20160101,N,2025-06-12
11486,중동면 금당1리 동네체육시설,간이운동장,경상북도 상주시 중동면 금당리 901,마을회관 옆,37246,128.3166558,36.42854287,054-537-8082,경상북도,상주시,20230330,N,2025-06-12
11487,중동면 금당1리 동네체육시설,간이운동장,경상북도 상주시 중동면 금당리 901,,37246,128.3166558,36.42854287,054-537-8082,경상북도,상주시,20230320,N,2025-06-12
11488,중동면 금당1리 체육시설,간이운동장,경상북도 상주시 중동면 금당리 238-2,,37246,128.3154841,36.4283762,054-537-8083,경상북도,상주시,20180101,N,2025-06-12
11489,중동면 복합체육센터 야외공원,간이운동장,,,26243,128.6790841,37.14265035,033-370-2376,강원특별자치도,영월군,20161231,N,2024-10-31
11490,중동면 신암리 동네체육시설,간이운동장,경상북도 상주시 중동면 신암리 450,,37246,128.3059485,36.41456069,054-537-8083,경상북도,상주시,20170101,N,2025-06-12
11491,중동면 오상2리 경로당 체육시설,간이운동장,경상북도 상주시 중동면 오상리 748-3,,37245,128.2484451,36.42610083,054-537-8083,경상북도,상주시,20200226,N,2025-06-12
11492,중동면 오상리 게이트볼장,간이운동장,경상북도 상주시 중동면 오상3길 30,,37245,128.2711023,36.42908048,054-537-8082,경상북도,상주시,20010101,N,2024-10-31
11493,중동면 우물1리 체육시설,간이운동장,경상북도 상주시 중동면 우물리 690-1,,37246,128.3164033,36.4107009,054-537-8083,경상북도,상주시,20180101,N,2025-06-12
11494,중동면 우물2리 동네체육시설,간이운동장,경상북도 상주시 중동면 우물리 218-6,마을회관 옆,37246,128.3354521,36.40582501,054-537-8082,경상북도,상주시,20230330,N,2025-06-12
11495,중동면 우물2리 체육시설,간이운동장,경상북도 상주시 중동면 우물리 218-6,,37246,128.3354075,36.4056816,054-537-8083,경상북도,상주시,20180101,N,2025-06-12
11496,중동면 죽암1리 발레 체육시설,간이운동장,경상북도 상주시 중동면 죽암리 537-4,,37245,128.2639597,36.41769788,054-537-8083,경상북도,상주시,20170101,N,2025-06-12
11497,중동면 죽암1리 중리 체육시설,간이운동장,경상북도 상주시 중동면 죽암리 775-4,,37245,128.2585213,36.42089117,054-537-8083,경상북도,상주시,20190101,N,2025-06-12
11498,중동면 회상1리 동네체육시설,간이운동장,경상북도 상주시 중동면 회상리 634,,37245,128.2659519,36.4599937,054-537-8084,경상북도,상주시,20240313,N,2025-06-12
11499,중동면 회상1리 마을회관 동네체육시설,간이운동장,경상북도 상주시 중동면 회상리 634,,37245,128.2659484,36.45996733,054-537-8083,경상북도,상주시,20160101,N,2025-06-12
11500,중동면복합체육센터,생활체육관,강원특별자치도 영월군 중동면 녹전리 972,,26243,128.6790425,37.14252616,033-370-2703,강원특별자치도,영월군,20120620,N,2025-07-31
11501,중동면사무소 앞 쉼터,간이운동장,,,26243,128.6805609,37.14492685,033-370-2376,강원특별자치도,영월군,20161231,N,2024-10-31
11502,중동지구대 공원 내,간이운동장,제주특별자치도 서귀포시 동홍동 190-2,,63597,126.5762603,33.2524997,064-760-4683,제주특별자치도,서귀포시,20181211,N,2025-06-30
11503,중리1(웅천),간이운동장,부산광역시 기장군 철마면 웅천리 424-1 중리마을회관,,46050,129.1674679,35.28957938,051-709-4124,부산광역시,기장군,19980104,N,2025-07-25
