fid,name,type,zip,addr1,addr2,lon,lat,tel,city,gugun,date
19010,화동면 평산리 동네체육시설(새동놀이터),간이운동장,742881,경북 상주시 화동면 평산리 370-11,,127.8909948,36.37293192,054-537-8322,경상북도,상주시,20140101
19011,화동면 평산리 동네체육시설(큰곡약수터),간이운동장,37147,경상북도 상주시 화동면 평산리 360-1,평산리 294-1(전산오류로 인근 주소 입력함),127.8901938,36.37202809,054-537-8322,경상북도,상주시,20200101
19012,화동면 평산리 동네체육시설(평산놀이터-3),간이운동장,,경북 상주시 화동면 평산리 370-11,,127.890999,36.37292909,054-537-8322,경상북도,상주시,20220616
19013,화랑관,구기체육관,27841,충청북도 진천군 진천읍 교성리 108 화랑관,화랑관,127.440136,36.84955177,043-539-7692,충청북도,진천군,20030428
19014,화랑정,국궁장,27825,충청북도 진천군 진천읍 상계리 36-2 궁도장,,127.3770512,36.84141,043-539-3617,충청북도,진천군,20161231
19015,화랑초교,간이운동장,,부산광역시 서구 동대신1동,,129.021573,35.108846,051-240-4782,부산광역시,서구,20161231
19016,화룡동 마을쉼터,간이운동장,,경북 영천시 화룡동 289-2,,128.9197221,35.96573511,054-339-7259,경상북도,영천시,20240516
19017,화룡동 마을쉼터,간이운동장,770080,경북 영천시 화룡동 294-4,,128.9199602,35.96595765,054-339-7258,경상북도,영천시,20191114
19018,화림2구 주민생활체육시설,간이운동장,58157,전라남도 화순군 춘양면 화림리 407-4,건너편 공터,126.9570799,34.96408441,061-379-5031,전라남도,화순군,19000101
19019,화림정,국궁장,24140,강원특별자치도 화천군 하남면 용암리 1116-1 화천화림장,,127.6998416,38.09380655,033-440-2257,강원특별자치도,화천군,20041215
19020,화명1동 대림 아파트 뒤,간이운동장,,부산광역시 북구 화명1동,,129.018632,35.229526,051-309-4124,부산광역시,북구,20161231
19021,화명1동 동원 아파트 뒤,간이운동장,,부산광역시 북구 화명1동,,129.017686,35.229019,051-309-4124,부산광역시,북구,20161231
19022,화명1동 롯데캐슬 카이저 606동 뒤,간이운동장,,부산광역시 북구 화명1동,,129.016864,35.224671,051-309-4124,부산광역시,북구,20161231
19023,화명2동 다목적,간이운동장,,부산광역시 북구 화명2동,,129.020042,35.244732,051-309-4124,부산광역시,북구,20161231
19024,화명2동 벽산 아파트 앞 사거리,간이운동장,,부산광역시 북구 화명2동,,129.015162,35.241983,051-309-4124,부산광역시,북구,20161231
19025,화명2동 아리랑,간이운동장,,부산광역시 북구 화명1동,,129.027375,35.239265,051-309-4124,부산광역시,북구,20161231
19026,화명2동 장천 약수터,간이운동장,,부산광역시 북구 화명2동,,129.022,35.247934,051-309-4124,부산광역시,북구,20161231
19027,화명3동 대천천 둔치(한일유엔아이 앞),간이운동장,,부산광역시 북구 금곡동,,129.01358,35.240189,051-309-4124,부산광역시,북구,20161231
19028,화명3동 화명고 인근 대천천 둔치,간이운동장,,부산광역시 북구 화명3동,,129.010889,35.240198,051-309-4124,부산광역시,북구,20161231
19029,화명생태공원그라운드골프장,골프장,,부산 북구 화명동 1718-9,,129.0057718,35.23891335,051-310-6024,부산광역시,,19000101
19030,화명생태공원축구장2면,축구장,,부산 북구 화명동 1718-18,,129.0040688,35.23041657,051-310-6021,부산광역시,,19990101
19031,화명생태공원파크골프장(18홀),골프장,,부산 북구 화명동 1718-11,,129.0053653,35.23801893,051-310-6024,부산광역시,,19000101
19032,화명생태공원파크골프장(24홀),골프장,,부산 북구 화명동 1718-14,,129.0045206,35.23359921,051-310-6024,부산광역시,,19000101
19033,화명생태공원풋살장,축구장,46500,부산광역시 북구 화명동 1718-7 생태공원 P1주차장,,129.0066041,35.23403985,051-310-6021,부산광역시,,19000101
19034,화방어린이공원,간이운동장,,광주광역시 서구 화정4동,,126.86722,35.143878,062-360-7723,광주광역시,서구,20161231
19035,화봉다목적구장,간이운동장,,경상북도 의성군 점곡면,,128.727464,36.435812,052-241-7436,경상북도,의성군,20161231
19036,화봉마을 체육시설,간이운동장,,경남 밀양시 무안면 화봉리 1557-15,,128.6266147,35.49763962,055-359-5780,경상남도,밀양시,20140101
19037,화북면 상오1리 게이트볼장,간이운동장,,경북 상주시 화북면 상오리 산 44,화북면 상오리 산44,127.9223906,36.54423975,054-537-8387,경상북도,상주시,20200804
19038,화북면 상오1리 게이트볼장,간이운동장,742871,경북 상주시 화북면 상오리 산 44,,127.9222689,36.54415076,054-537-8382,경상북도,상주시,20100101
19039,화북면 상오1리 높은다리 마을회관 소규모 운동시설,간이운동장,37102,경상북도 상주시 화북면 상오리 527-1,,127.9208502,36.5431741,054-537-8387,경상북도,상주시,20150409
19040,화북면 상오1리 서재마을 소규모 운동시설,간이운동장,37102,경상북도 상주시 화북면 상오리 120-1,상오리 120-1,127.937722,36.52655081,054-537-8387,경상북도,상주시,20180618
19041,화북면 상오1리 장각동 마을회관 소규모 운동시설,간이운동장,,경북 상주시 화북면 상오리 723,,127.8989818,36.53709955,054-537-8387,경상북도,상주시,20120511
19042,화북면 상오2리 동네체육시설,간이운동장,37102,경상북도 상주시 화북면 상오리 396,,127.9193689,36.53162959,054-537-8382,경상북도,상주시,20160101
19043,화북면 상오2리 쉰섬 마을회관 소규모 운동시설,간이운동장,37102,경상북도 상주시 화북면 상오리 396,,127.91937,36.53162985,054-537-8387,경상북도,상주시,20160411
19044,화북면 용유1리 게이트볼장,간이운동장,37102,경상북도 상주시 화북면 용유리 340,,127.9216988,36.56046537,054-537-8387,경상북도,상주시,19990101
19045,화북면 용유1리 소재지 마을소공원 소규모 운동시설,간이운동장,,경북 상주시 화북면 용유리 346-10,화북면 용유리 346-10,127.9215065,36.56088398,054-537-8387,경상북도,상주시,20210507
19046,화북면 용유2리 동네체육시설,간이운동장,37102,경상북도 상주시 화북면 용유리 56-1,,127.9290676,36.57212265,054-537-8382,경상북도,상주시,20160101
19047,화북면 용유2리 병천마을 소규모 운동시설,간이운동장,37102,경상북도 상주시 화북면 용유리 56-1,,127.9290676,36.57212265,054-537-8387,경상북도,상주시,20160408
19048,화북면 운흥3길 대추정마을 소규모 운동시설,간이운동장,37100,경상북도 상주시 화북면 운흥리 205,,127.8183708,36.60522564,054-537-8387,경상북도,상주시,20210421
19049,화북면 입석1리 옥양동 마을회관 소규모 운동시설,간이운동장,37101,경상북도 상주시 화북면 입석리 72-3,,127.8899445,36.62778931,054-537-8387,경상북도,상주시,20180618
19050,화북면 입석2리 선돌 마을회관 소규모 운동시설,간이운동장,,경북 상주시 화북면 입석리 472-2,,127.8876779,36.63700084,054-537-8387,경상북도,상주시,20000101
19051,화북면 입석2리 장담마을 게이트볼장,간이운동장,37101,경상북도 상주시 화북면 입석리 89,,127.8788065,36.65283632,054-537-8387,경상북도,상주시,20200508
19052,화북면 입석2리 장담마을 소규모 운동시설,간이운동장,37101,경상북도 상주시 화북면 입석리 89,,127.8788065,36.65283632,054-537-8387,경상북도,상주시,20200101
19053,화북면 장암2리 마을회관 소규모 운동시설,간이운동장,37101,경상북도 상주시 화북면 장암리 785-1,,127.9049437,36.58536716,054-537-8387,경상북도,상주시,20150409
19054,화북면 중벌1리 하천공원 소규모 운동시설,간이운동장,37100,경상북도 상주시 화북면 중벌리 685,,127.8261043,36.60404129,054-537-8387,경상북도,상주시,20030101
19055,화북면 중벌2리 대흥마을 게이트볼장,간이운동장,37100,경상북도 상주시 화북면 중벌리 322-2,,127.8406326,36.59693984,054-537-8387,경상북도,상주시,19990101
19056,화북면 중벌2리 대흥마을 소규모 운동시설,간이운동장,37100,경상북도 상주시 화북면 중벌리 322-2,,127.8406326,36.59693984,054-537-8387,경상북도,상주시,20180618
19057,화북면 중벌리(용화) 게이트볼장,간이운동장,37100,경상북도 상주시 화북면 중벌리 651 화북초등학교용화분교장,,127.8257203,36.60282565,054-537-8382,경상북도,상주시,19990101
19058,화산(봉계)마을 체육시설,간이운동장,50402,경상남도 밀양시 부북면 춘화리 336-5,,128.7210403,35.52740497,055-359-5780,경상남도,밀양시,20130329
19059,화산(저수지)마을 체육시설,간이운동장,50402,경상남도 밀양시 부북면 춘화리 213-3,춘화리 821,128.7326139,35.526634,055-359-5780,경상남도,밀양시,20140513
19060,화산1리 경로당앞,간이운동장,38805,경상북도 영천시 화산면 화산리 1092,경로당 앞,128.8553694,36.05728823,054-339-7314,경상북도,영천시,20210311
19061,화산1리(곽산) 마을회관,간이운동장,38805,경상북도 영천시 화산면 화산리 1280-2,,128.8521729,36.04475382,054-339-7314,경상북도,영천시,20230309
19062,화산2리,간이운동장,38805,경상북도 영천시 화산면 화산리 186-5,맞은편 팔각정 공터(화산리 183),128.8695187,36.04522728,054-339-7314,경상북도,영천시,19990101
19063,화산2리 마을회관,간이운동장,38034,경상북도 경주시 천북면 화산리 733-2,,129.2887771,35.91244879,054-779-8302,경상북도,경주시,20180101
19064,화산3리 마을회관,간이운동장,38034,경상북도 경주시 천북면 화산리 1015 화산3리마을회관,,129.2765826,35.92259576,054-779-8302,경상북도,경주시,20140101
19065,화산게이트볼장(방축리),간이운동장,59049,전라남도 해남군 화산면 방축리 502,,126.5148385,34.48912015,061-530-5791,전라남도,해남군,19990101
19066,화산동 게이트볼장,기타시설,,경기 화성시 안녕동 71-795,도로 하부,127.0208507,37.19822887,031-355-1292,경기도,화성시,19990101
19067,화산동 족구장,기타시설,,경기 화성시 안녕동 71-795,도로하부 족구장,127.0208507,37.19822887,031-355-1292,경기도,화성시,19990101
19068,화산동 풋살장,기타시설,,경기 화성시 안녕동 71-41,교량하부,127.0216183,37.20111696,031-355-1292,경기도,화성시,19990101
19069,화산마을 운동기구,간이운동장,52228,경상남도 산청군 금서면 화계리 299 화산회관,,127.7949746,35.45732115,055-970-8203,경상남도,산청군,20200513
19070,화산마을 체육시설,간이운동장,50402,경상남도 밀양시 부북면 춘화리 211-15,,128.732464,35.52588521,055-359-5780,경상남도,밀양시,20100513
19071,화산마을 체육시설운동기구,간이운동장,,경상남도 고성군 마암면,,128.346232,35.055401,055-670-5553,경상남도,고성군,20161231
19072,화산마을체육시설,간이운동장,,경상남도 고성군 마암면,,128.339068,35.061078,055-670-5553,경상남도,고성군,20161231
19073,화산마을회관 동네체육시설,간이운동장,57257,전라남도 장성군 삼서면 금산리 125-1 마을회관,,126.6612391,35.19600762,061-390-7255,전라남도,장성군,20180529
19074,화산마을회관앞,간이운동장,57234,전라남도 장성군 삼계면 화산리 336 화산1리마을회관,화산마을회관앞,126.6430854,35.28566133,061-390-8506,전라남도,장성군,19000101
19075,화산생활체육공원축구장,축구장,,전북특별자치도 완주군 화산면 화월리 485,,127.1975328,36.03009083,063-290-3985,전북특별자치도,완주군,20130630
19076,화산어린이공원,간이운동장,305320,대전 유성구 덕명동 598,,127.2988835,36.34909779,042-6112-038,대전광역시,유성구,20180406
19077,화산지 산책로,간이운동장,,경북 경주시 천북면 화산리 산 225,,129.2976089,35.92589099,054-779-8302,경상북도,경주시,20200925
19078,화산체육공원,간이운동장,38807,경상북도 영천시 화산면 유성리 571 화산파출소,옆(체육공원),128.8576794,36.0186477,054-339-7314,경상북도,영천시,19990101
19079,화산체육관나비골프체험장,골프연습장,54984,전북특별자치도 전주시 완산구 중화산동2가 산45 화산체육관,,127.1245639,35.82094044,063-239-2531,전북특별자치도,전주시,20110617
19080,화산체육관실내골프연습장,골프연습장,54984,전북특별자치도 전주시 완산구 중화산동2가 산45 화산체육관,,127.1245639,35.82094044,063-239-2531,전북특별자치도,전주시,19960121
19081,화상1리 동네체육시설,간이운동장,,충청북도 청주시 청원구 북이면 화상리 47-2,,127.5081355,36.75307164,043-201-8653,충청북도,청주시,20170426
19082,화서1호 어린이공원,간이운동장,,경기도 수원시 팔달구 화서2동,,126.991001,37.285943,031-228-4192,경기도,수원시,20161231
19083,화서4호 어린이공원,간이운동장,,경기도 수원시 팔달구 화서2동,,126.992594,37.281356,031-228-4192,경기도,수원시,20161231
19084,화서리 동네체육시설,간이운동장,38801,경상북도 영천시 신녕면 화서리 731-4 화서리 마을회관,,128.7300046,36.09082794,054-339-7242,경상북도,영천시,20191203
